,AAA,BAA,AAA_10Y_spread,BAA_10Y_spread,High_Yield_Index,AAA_BAA_spread
2019-02-15,3.76,4.94,1.1,2.28,4.12,1.1800000000000006
2019-02-18,3.76,4.94,1.1,2.28,4.12,1.1800000000000006
2019-02-19,3.74,4.93,1.09,2.28,4.11,1.1899999999999995
2019-02-20,3.76,4.88,1.11,2.23,4.08,1.12
2019-02-21,3.81,4.92,1.12,2.23,4.04,1.1099999999999999
2019-02-22,3.81,4.9,1.16,2.25,4.05,1.0900000000000003
2019-02-25,3.8,4.9,1.13,2.23,4.0,1.1000000000000005
2019-02-26,3.78,4.88,1.14,2.24,4.01,1.1
2019-02-27,3.85,4.94,1.16,2.25,3.94,1.0900000000000003
2019-02-28,3.86,4.95,1.13,2.22,3.92,1.0900000000000003
2019-03-01,3.9,4.98,1.14,2.22,3.86,1.0800000000000005
2019-03-04,3.87,4.94,1.15,2.22,3.9,1.0700000000000003
2019-03-05,3.87,4.94,1.15,2.22,3.91,1.0700000000000003
2019-03-06,3.86,4.94,1.17,2.25,3.98,1.0800000000000005
2019-03-07,3.82,4.89,1.18,2.25,4.1,1.0699999999999998
2019-03-08,3.82,4.89,1.2,2.27,4.18,1.0699999999999998
2019-03-11,3.85,4.91,1.21,2.27,4.12,1.06
2019-03-12,3.8,4.86,1.19,2.25,4.08,1.0600000000000005
2019-03-13,3.8,4.87,1.19,2.26,3.99,1.0700000000000003
2019-03-14,3.84,4.9,1.21,2.27,3.95,1.0600000000000005
2019-03-15,3.82,4.87,1.23,2.28,3.95,1.0500000000000003
2019-03-18,3.82,4.87,1.22,2.27,3.95,1.0500000000000003
2019-03-19,3.82,4.88,1.21,2.27,3.91,1.06
2019-03-20,3.78,4.83,1.24,2.29,3.97,1.0500000000000003
2019-03-21,3.75,4.82,1.21,2.28,3.92,1.0700000000000003
2019-03-22,3.67,4.74,1.23,2.3,4.03,1.0700000000000003
2019-03-25,3.67,4.71,1.24,2.28,4.13,1.04
2019-03-26,3.64,4.71,1.23,2.3,4.09,1.0699999999999998
2019-03-27,3.62,4.67,1.23,2.28,4.09,1.0499999999999998
2019-03-28,3.61,4.66,1.22,2.27,4.08,1.0500000000000003
2019-03-29,3.62,4.67,1.21,2.26,3.99,1.0499999999999998
2019-03-31,3.62,4.67,1.21,2.26,4.05,1.0499999999999998
2019-04-01,3.68,4.73,1.19,2.24,3.94,1.0500000000000003
2019-04-02,3.66,4.72,1.18,2.24,3.95,1.0599999999999996
2019-04-03,3.69,4.75,1.17,2.23,3.9,1.06
2019-04-04,3.7,4.73,1.19,2.22,3.9,1.0300000000000002
2019-04-05,3.67,4.72,1.17,2.22,3.86,1.0499999999999998
2019-04-08,3.69,4.73,1.17,2.21,3.84,1.0400000000000005
2019-04-09,3.67,4.7,1.16,2.19,3.86,1.0300000000000002
2019-04-10,3.65,4.69,1.17,2.21,3.86,1.0400000000000005
2019-04-11,3.68,4.71,1.17,2.2,3.79,1.0299999999999998
2019-04-12,3.71,4.71,1.15,2.15,3.68,1.0
2019-04-15,3.68,4.7,1.13,2.15,3.68,1.02
2019-04-16,3.73,4.72,1.13,2.12,3.64,0.9899999999999998
2019-04-17,3.72,4.72,1.13,2.13,3.67,0.9999999999999996
2019-04-18,3.69,4.69,1.12,2.12,3.73,1.0000000000000004
2019-04-19,3.69,4.69,1.12,2.12,3.73,1.0000000000000004
2019-04-22,3.75,4.73,1.16,2.14,3.73,0.9800000000000004
2019-04-23,3.73,4.71,1.16,2.14,3.72,0.98
2019-04-24,3.69,4.67,1.16,2.14,3.73,0.98
2019-04-25,3.69,4.68,1.15,2.14,3.75,0.9899999999999998
2019-04-26,3.69,4.64,1.18,2.13,3.76,0.9499999999999997
2019-04-29,3.71,4.67,1.17,2.13,3.73,0.96
2019-04-30,3.71,4.65,1.2,2.14,3.73,0.9400000000000004
2019-05-01,3.68,4.63,1.16,2.11,3.71,0.9499999999999997
2019-05-02,3.76,4.67,1.21,2.12,3.74,0.9100000000000001
2019-05-03,3.73,4.65,1.19,2.11,3.72,0.9200000000000004
2019-05-06,3.72,4.65,1.21,2.14,3.82,0.9300000000000002
2019-05-07,3.7,4.62,1.25,2.17,3.89,0.9199999999999999
2019-05-08,3.7,4.66,1.21,2.17,3.87,0.96
2019-05-09,3.73,4.66,1.28,2.21,3.99,0.9300000000000002
2019-05-10,3.72,4.67,1.25,2.2,4.01,0.9499999999999997
2019-05-13,3.71,4.65,1.31,2.25,4.2,0.9400000000000004
2019-05-14,3.71,4.66,1.29,2.24,4.13,0.9500000000000002
2019-05-15,3.69,4.63,1.32,2.26,4.17,0.94
2019-05-16,3.68,4.64,1.28,2.24,4.06,0.9599999999999995
2019-05-17,3.68,4.63,1.29,2.24,4.07,0.9499999999999997
2019-05-20,3.7,4.65,1.29,2.24,4.06,0.9500000000000002
2019-05-21,3.7,4.66,1.27,2.23,3.99,0.96
2019-05-22,3.68,4.65,1.29,2.26,4.03,0.9700000000000002
2019-05-23,3.64,4.59,1.33,2.28,4.22,0.9499999999999997
2019-05-24,3.64,4.63,1.32,2.31,4.16,0.9899999999999998
2019-05-27,3.64,4.63,1.32,2.31,4.16,0.9899999999999998
2019-05-28,3.61,4.58,1.35,2.32,4.19,0.9700000000000002
2019-05-29,3.59,4.58,1.34,2.33,4.36,0.9900000000000002
2019-05-30,3.55,4.55,1.33,2.33,4.33,1.0
2019-05-31,3.51,4.51,1.37,2.37,4.59,1.0
2019-06-03,3.5,4.49,1.43,2.42,4.7,0.9900000000000002
2019-06-04,3.52,4.54,1.4,2.42,4.53,1.02
2019-06-05,3.54,4.57,1.42,2.45,4.48,1.0300000000000002
2019-06-06,3.53,4.56,1.41,2.44,4.42,1.0299999999999998
2019-06-07,3.48,4.51,1.39,2.42,4.37,1.0299999999999998
2019-06-10,3.49,4.54,1.34,2.39,4.23,1.0499999999999998
2019-06-11,3.49,4.53,1.34,2.38,4.2,1.04
2019-06-12,3.51,4.54,1.38,2.41,4.22,1.0300000000000002
2019-06-13,3.48,4.52,1.38,2.42,4.24,1.0399999999999996
2019-06-14,3.49,4.51,1.4,2.42,4.23,1.0199999999999996
2019-06-17,3.45,4.5,1.36,2.41,4.23,1.0499999999999998
2019-06-18,3.4,4.46,1.34,2.4,4.14,1.06
2019-06-19,3.39,4.44,1.36,2.41,4.16,1.0500000000000003
2019-06-20,3.33,4.39,1.32,2.38,4.03,1.0599999999999996
2019-06-21,3.36,4.42,1.29,2.35,3.95,1.06
2019-06-24,3.3,4.35,1.28,2.33,4.0,1.0499999999999998
2019-06-25,3.32,4.34,1.32,2.34,4.09,1.02
2019-06-26,3.32,4.37,1.27,2.32,4.05,1.0500000000000003
2019-06-27,3.27,4.32,1.26,2.31,4.09,1.0500000000000003
2019-06-28,3.25,4.31,1.25,2.31,4.07,1.0599999999999996
2019-06-30,3.25,4.31,1.25,2.31,4.07,1.0599999999999996
2019-07-01,3.27,4.32,1.24,2.29,3.99,1.0500000000000003
2019-07-02,3.23,4.27,1.25,2.29,4.04,1.0399999999999996
2019-07-03,3.18,4.22,1.22,2.26,4.02,1.0399999999999996
2019-07-04,3.18,4.22,1.22,2.26,4.02,1.0399999999999996
2019-07-05,3.26,4.3,1.22,2.26,3.98,1.04
2019-07-08,3.24,4.28,1.19,2.23,4.0,1.04
2019-07-09,3.26,4.29,1.19,2.22,4.03,1.0300000000000002
2019-07-10,3.3,4.32,1.23,2.25,4.01,1.0200000000000005
2019-07-11,3.37,4.38,1.24,2.25,4.0,1.0099999999999998
2019-07-12,3.34,4.37,1.22,2.25,4.02,1.0300000000000002
2019-07-15,3.35,4.34,1.26,2.25,4.0,0.9899999999999998
2019-07-16,3.37,4.36,1.24,2.23,3.96,0.9900000000000002
2019-07-17,3.3,4.3,1.24,2.24,4.01,1.0
2019-07-18,3.31,4.31,1.27,2.27,4.11,0.9999999999999996
2019-07-19,3.31,4.31,1.26,2.26,4.07,0.9999999999999996
2019-07-22,3.3,4.29,1.25,2.24,4.06,0.9900000000000002
2019-07-23,3.31,4.31,1.23,2.23,3.99,0.9999999999999996
2019-07-24,3.29,4.2,1.24,2.15,3.98,0.9100000000000001
2019-07-25,3.31,4.22,1.23,2.14,3.93,0.9099999999999997
2019-07-26,3.31,4.21,1.23,2.13,3.89,0.8999999999999999
2019-07-29,3.29,4.19,1.23,2.13,3.93,0.9000000000000004
2019-07-30,3.29,4.2,1.23,2.14,3.97,0.9100000000000001
2019-07-31,3.26,4.15,1.24,2.13,3.93,0.8900000000000006
2019-08-01,3.19,4.07,1.29,2.17,4.1,0.8800000000000003
2019-08-02,3.17,4.04,1.31,2.18,4.19,0.8700000000000001
2019-08-05,3.15,3.99,1.4,2.24,4.53,0.8400000000000003
2019-08-06,3.15,3.98,1.42,2.25,4.46,0.8300000000000001
2019-08-07,3.09,3.94,1.38,2.23,4.52,0.8500000000000001
2019-08-08,3.09,3.97,1.37,2.25,4.31,0.8800000000000003
2019-08-09,3.09,3.97,1.35,2.23,4.31,0.8800000000000003
2019-08-12,3.01,3.88,1.36,2.23,4.4,0.8700000000000001
2019-08-13,3.01,3.9,1.33,2.22,4.25,0.8900000000000001
2019-08-14,2.95,3.82,1.36,2.23,4.49,0.8699999999999997
2019-08-15,2.9,3.79,1.38,2.27,4.52,0.8900000000000001
2019-08-16,2.91,3.81,1.36,2.26,4.47,0.8999999999999999
2019-08-19,2.95,3.89,1.35,2.29,4.36,0.94
2019-08-20,2.89,3.85,1.34,2.3,4.35,0.96
2019-08-21,2.89,3.84,1.3,2.25,4.21,0.9499999999999997
2019-08-22,2.93,3.87,1.31,2.25,4.16,0.94
2019-08-23,2.88,3.79,1.36,2.27,4.25,0.9100000000000001
2019-08-26,2.9,3.81,1.36,2.27,4.22,0.9100000000000001
2019-08-27,2.83,3.75,1.34,2.26,4.19,0.9199999999999999
2019-08-28,2.81,3.73,1.34,2.26,4.17,0.9199999999999999
2019-08-29,2.86,3.77,1.36,2.27,4.08,0.9100000000000001
2019-08-30,2.85,3.76,1.35,2.26,4.09,0.9099999999999997
2019-08-31,2.85,3.76,1.35,2.26,4.13,0.9099999999999997
2019-09-02,2.85,3.76,1.35,2.26,4.13,0.9099999999999997
2019-09-03,2.86,3.75,1.39,2.28,4.23,0.8900000000000001
2019-09-04,2.86,3.76,1.39,2.29,4.23,0.8999999999999999
2019-09-05,2.94,3.85,1.37,2.28,4.07,0.9100000000000001
2019-09-06,2.91,3.81,1.36,2.26,4.05,0.8999999999999999
2019-09-09,2.99,3.86,1.36,2.23,3.99,0.8699999999999997
2019-09-10,3.07,3.94,1.35,2.22,3.9,0.8700000000000001
2019-09-11,3.09,3.97,1.34,2.22,3.92,0.8800000000000003
2019-09-12,3.14,4.01,1.35,2.22,3.85,0.8699999999999997
2019-09-13,3.25,4.11,1.35,2.21,3.83,0.8600000000000003
2019-09-16,3.18,4.04,1.34,2.2,3.8,0.8599999999999999
2019-09-17,3.14,4.02,1.33,2.21,3.81,0.8799999999999994
2019-09-18,3.1,3.98,1.3,2.18,3.82,0.8799999999999999
2019-09-19,3.07,3.96,1.28,2.17,3.77,0.8900000000000001
2019-09-20,3.03,3.93,1.29,2.19,3.81,0.9000000000000004
2019-09-23,3.02,3.89,1.3,2.17,3.84,0.8700000000000001
2019-09-24,2.94,3.84,1.3,2.2,3.9,0.8999999999999999
2019-09-25,3.05,3.93,1.32,2.2,3.91,0.8800000000000003
2019-09-26,2.99,3.88,1.29,2.18,3.95,0.8899999999999997
2019-09-27,3.0,3.88,1.31,2.19,3.99,0.8799999999999999
2019-09-30,3.01,3.88,1.33,2.2,4.02,0.8700000000000001
2019-10-01,2.97,3.87,1.32,2.22,4.08,0.8999999999999999
2019-10-02,2.99,3.86,1.39,2.26,4.28,0.8699999999999997
2019-10-03,2.94,3.83,1.4,2.29,4.4,0.8900000000000001
2019-10-04,2.88,3.81,1.36,2.29,4.38,0.9300000000000002
2019-10-07,2.92,3.84,1.36,2.28,4.31,0.9199999999999999
2019-10-08,2.95,3.84,1.41,2.3,4.39,0.8899999999999997
2019-10-09,2.95,3.88,1.36,2.29,4.32,0.9299999999999997
2019-10-10,3.02,3.94,1.35,2.27,4.26,0.9199999999999999
2019-10-11,3.06,3.98,1.3,2.22,4.1,0.9199999999999999
2019-10-14,3.06,3.98,1.3,2.22,4.08,0.9199999999999999
2019-10-15,3.06,3.98,1.29,2.21,4.01,0.9199999999999999
2019-10-16,3.05,3.97,1.3,2.22,4.01,0.9200000000000004
2019-10-17,3.04,3.97,1.28,2.21,4.0,0.9300000000000002
2019-10-18,3.03,3.97,1.27,2.21,4.02,0.9400000000000004
2019-10-21,3.04,3.99,1.24,2.19,3.98,0.9500000000000002
2019-10-22,3.02,3.95,1.24,2.17,3.99,0.9300000000000002
2019-10-23,3.01,3.95,1.24,2.18,3.98,0.9400000000000004
2019-10-24,3.0,3.94,1.23,2.17,3.96,0.94
2019-10-25,3.04,3.96,1.24,2.16,3.89,0.9199999999999999
2019-10-28,3.08,4.01,1.23,2.16,3.85,0.9299999999999997
2019-10-29,3.07,3.99,1.23,2.15,3.86,0.9200000000000004
2019-10-30,3.07,3.95,1.29,2.17,3.96,0.8800000000000003
2019-10-31,2.99,3.87,1.3,2.18,4.15,0.8799999999999999
2019-11-01,3.02,3.89,1.29,2.16,4.09,0.8700000000000001
2019-11-04,3.07,3.95,1.28,2.16,3.99,0.8800000000000003
2019-11-05,3.11,4.01,1.25,2.15,3.97,0.8999999999999999
2019-11-06,3.06,3.95,1.25,2.14,4.02,0.8900000000000001
2019-11-07,3.15,4.05,1.23,2.13,3.96,0.8999999999999999
2019-11-08,3.17,4.05,1.23,2.11,4.0,0.8799999999999999
2019-11-11,3.17,4.05,1.23,2.11,3.99,0.8799999999999999
2019-11-12,3.14,4.02,1.22,2.1,4.0,0.8799999999999994
2019-11-13,3.14,3.99,1.26,2.11,4.05,0.8500000000000001
2019-11-14,3.08,3.95,1.26,2.13,4.08,0.8700000000000001
2019-11-15,3.1,3.97,1.26,2.13,4.06,0.8700000000000001
2019-11-18,3.08,3.95,1.27,2.14,4.09,0.8700000000000001
2019-11-19,3.04,3.92,1.25,2.13,4.12,0.8799999999999999
2019-11-20,3.03,3.89,1.3,2.16,4.18,0.8600000000000003
2019-11-21,3.04,3.92,1.27,2.15,4.17,0.8799999999999999
2019-11-22,3.03,3.91,1.26,2.14,4.13,0.8800000000000003
2019-11-25,2.99,3.89,1.23,2.13,4.08,0.8999999999999999
2019-11-26,2.95,3.85,1.21,2.11,4.05,0.8999999999999999
2019-11-27,2.94,3.86,1.17,2.09,3.99,0.9199999999999999
2019-11-28,2.94,3.86,1.17,2.09,3.99,0.9199999999999999
2019-11-29,2.95,3.86,1.17,2.08,4.01,0.9099999999999997
2019-11-30,2.95,3.86,1.17,2.08,4.02,0.9099999999999997
2019-12-02,3.03,3.94,1.2,2.11,4.03,0.9100000000000001
2019-12-03,2.96,3.83,1.24,2.11,4.14,0.8700000000000001
2019-12-04,3.02,3.88,1.25,2.11,4.02,0.8599999999999999
2019-12-05,3.01,3.89,1.21,2.09,4.0,0.8800000000000003
2019-12-06,3.03,3.91,1.19,2.07,3.89,0.8800000000000003
2019-12-09,3.0,3.88,1.17,2.05,3.88,0.8799999999999999
2019-12-10,3.0,3.86,1.15,2.01,3.84,0.8599999999999999
2019-12-11,2.97,3.83,1.18,2.04,3.83,0.8599999999999999
2019-12-12,3.05,3.92,1.15,2.02,3.7,0.8700000000000001
2019-12-13,2.97,3.84,1.15,2.02,3.71,0.8699999999999997
2019-12-16,3.02,3.89,1.13,2.0,3.62,0.8700000000000001
2019-12-17,2.99,3.88,1.1,1.99,3.58,0.8899999999999997
2019-12-18,3.03,3.9,1.11,1.98,3.51,0.8700000000000001
2019-12-19,3.01,3.88,1.09,1.96,3.54,0.8700000000000001
2019-12-20,3.01,3.88,1.09,1.96,3.53,0.8700000000000001
2019-12-23,3.02,3.89,1.09,1.96,3.52,0.8700000000000001
2019-12-24,2.99,3.87,1.09,1.97,3.53,0.8799999999999999
2019-12-25,2.99,3.87,1.09,1.97,3.53,0.8799999999999999
2019-12-26,3.0,3.87,1.1,1.97,3.53,0.8700000000000001
2019-12-27,2.98,3.84,1.1,1.96,3.56,0.8599999999999999
2019-12-30,3.02,3.87,1.12,1.97,3.6,0.8500000000000001
2019-12-31,3.04,3.9,1.12,1.98,3.6,0.8599999999999999
2020-01-01,3.04,3.9,1.12,1.98,3.6,0.8599999999999999
2020-01-02,3.0,3.86,1.12,1.98,3.56,0.8599999999999999
2020-01-03,2.94,3.79,1.14,1.99,3.61,0.8500000000000001
2020-01-06,3.01,3.83,1.2,2.02,3.57,0.8200000000000003
2020-01-07,3.02,3.86,1.19,2.03,3.54,0.8399999999999999
2020-01-08,3.1,3.92,1.23,2.05,3.5,0.8199999999999998
2020-01-09,3.04,3.88,1.19,2.03,3.49,0.8399999999999999
2020-01-10,2.99,3.82,1.16,1.99,3.48,0.8299999999999996
2020-01-13,3.0,3.84,1.15,1.99,3.48,0.8399999999999999
2020-01-14,3.0,3.81,1.18,1.99,3.45,0.81
2020-01-15,2.97,3.8,1.18,2.01,3.44,0.8299999999999996
2020-01-16,2.99,3.81,1.18,2.0,3.42,0.8199999999999998
2020-01-17,3.01,3.82,1.17,1.98,3.39,0.81
2020-01-20,3.01,3.82,1.17,1.98,3.38,0.81
2020-01-21,2.95,3.75,1.17,1.97,3.47,0.7999999999999998
2020-01-22,2.93,3.74,1.16,1.97,3.49,0.81
2020-01-23,2.88,3.72,1.14,1.98,3.58,0.8400000000000003
2020-01-24,2.82,3.68,1.12,1.98,3.68,0.8600000000000003
2020-01-27,2.79,3.65,1.18,2.04,4.03,0.8599999999999999
2020-01-28,2.87,3.69,1.22,2.04,3.86,0.8199999999999998
2020-01-29,2.81,3.65,1.21,2.05,3.83,0.8399999999999999
2020-01-30,2.82,3.65,1.25,2.08,3.95,0.8300000000000001
2020-01-31,2.82,3.64,1.31,2.13,4.03,0.8200000000000003
2020-02-03,2.8,3.64,1.26,2.1,3.97,0.8400000000000003
2020-02-04,2.86,3.7,1.25,2.09,3.85,0.8400000000000003
2020-02-05,2.9,3.73,1.24,2.07,3.75,0.8300000000000001
2020-02-06,2.86,3.7,1.21,2.05,3.7,0.8400000000000003
2020-02-07,2.77,3.64,1.18,2.05,3.75,0.8700000000000001
2020-02-10,2.77,3.62,1.21,2.06,3.75,0.8500000000000001
2020-02-11,2.8,3.64,1.21,2.05,3.65,0.8400000000000003
2020-02-12,2.84,3.68,1.22,2.06,3.59,0.8400000000000003
2020-02-13,2.83,3.66,1.22,2.05,3.57,0.8300000000000001
2020-02-14,2.79,3.63,1.2,2.04,3.56,0.8399999999999999
2020-02-17,2.79,3.63,1.2,2.04,3.56,0.8399999999999999
2020-02-18,2.76,3.6,1.21,2.05,3.61,0.8400000000000003
2020-02-19,2.79,3.61,1.23,2.05,3.57,0.8199999999999998
2020-02-20,2.77,3.57,1.25,2.05,3.62,0.7999999999999998
2020-02-21,2.74,3.55,1.28,2.09,3.66,0.8099999999999996
2020-02-24,2.72,3.51,1.34,2.13,4.03,0.7899999999999996
2020-02-25,2.71,3.52,1.38,2.19,4.18,0.81
2020-02-26,2.69,3.53,1.36,2.2,4.27,0.8399999999999999
2020-02-27,2.7,3.57,1.4,2.27,4.62,0.8699999999999997
2020-02-28,2.7,3.51,1.57,2.38,5.04,0.8099999999999996
2020-02-29,2.7,3.51,1.57,2.38,5.06,0.8099999999999996
2020-03-02,2.61,3.54,1.51,2.44,4.97,0.9300000000000002
2020-03-03,2.6,3.5,1.58,2.48,4.84,0.8999999999999999
2020-03-04,2.55,3.49,1.53,2.47,4.75,0.9400000000000004
2020-03-05,2.52,3.44,1.6,2.52,5.05,0.9199999999999999
2020-03-06,2.36,3.29,1.62,2.55,5.64,0.9300000000000002
2020-03-09,2.46,3.47,1.92,2.93,6.68,1.0100000000000002
2020-03-10,2.67,3.69,1.91,2.93,6.38,1.02
2020-03-11,2.67,3.81,1.85,2.99,6.61,1.1400000000000001
2020-03-12,2.94,4.08,2.06,3.2,7.42,1.1400000000000001
2020-03-13,3.03,4.24,2.09,3.3,7.31,1.2100000000000004
2020-03-16,2.88,4.11,2.15,3.38,8.38,1.2300000000000004
2020-03-17,3.4,4.51,2.38,3.49,8.41,1.1099999999999999
2020-03-18,3.92,4.99,2.74,3.81,9.04,1.0700000000000003
2020-03-19,3.86,5.13,2.74,4.01,9.82,1.27
2020-03-20,4.12,5.15,3.2,4.23,10.09,1.0300000000000002
2020-03-23,3.57,5.07,2.81,4.31,10.87,1.5000000000000004
2020-03-24,3.44,5.03,2.6,4.19,10.55,1.5900000000000003
2020-03-25,3.34,5.01,2.46,4.13,10.11,1.67
2020-03-26,3.07,4.87,2.24,4.04,9.29,1.8000000000000003
2020-03-27,2.95,4.7,2.23,3.98,8.99,1.75
2020-03-30,2.71,4.59,2.01,3.89,8.82,1.88
2020-03-31,2.73,4.63,2.03,3.93,8.77,1.9
2020-04-01,2.76,4.59,2.14,3.97,9.11,1.83
2020-04-02,2.64,4.55,2.01,3.92,9.17,1.9099999999999997
2020-04-03,2.63,4.54,2.01,3.92,9.43,1.9100000000000001
2020-04-06,2.63,4.58,1.96,3.91,9.26,1.9500000000000002
2020-04-07,2.55,4.54,1.8,3.79,8.88,1.9900000000000002
2020-04-08,2.56,4.52,1.79,3.75,8.81,1.9599999999999995
2020-04-09,2.46,4.34,1.73,3.61,7.96,1.88
2020-04-10,2.46,4.34,1.73,3.61,7.96,1.88
2020-04-13,2.35,4.17,1.59,3.41,7.7,1.8199999999999998
2020-04-14,2.23,4.12,1.47,3.36,7.35,1.8900000000000001
2020-04-15,2.37,3.96,1.74,3.33,7.64,1.5899999999999999
2020-04-16,2.31,3.89,1.7,3.28,7.58,1.58
2020-04-17,2.41,3.92,1.76,3.27,7.31,1.5099999999999998
2020-04-20,2.36,3.91,1.73,3.28,7.52,1.5500000000000003
2020-04-21,2.33,3.87,1.75,3.29,7.9,1.54
2020-04-22,2.36,3.93,1.73,3.3,7.85,1.5700000000000003
2020-04-23,2.25,3.87,1.64,3.26,7.87,1.62
2020-04-24,2.3,3.85,1.7,3.25,8.03,1.5500000000000003
2020-04-27,2.39,3.91,1.72,3.24,8.01,1.52
2020-04-28,2.35,3.87,1.73,3.25,8.02,1.52
2020-04-29,2.38,3.87,1.75,3.24,7.87,1.4900000000000002
2020-04-30,2.38,3.87,1.74,3.23,7.63,1.4900000000000002
2020-05-01,2.42,3.89,1.78,3.25,7.7,1.4700000000000002
2020-05-04,2.39,3.92,1.75,3.28,7.79,1.5299999999999998
2020-05-05,2.41,3.94,1.75,3.28,7.6,1.5299999999999998
2020-05-06,2.61,4.03,1.89,3.31,7.6,1.4200000000000004
2020-05-07,2.52,3.97,1.89,3.34,7.6,1.4500000000000002
2020-05-08,2.54,4.06,1.85,3.37,7.52,1.5199999999999996
2020-05-11,2.69,4.14,1.96,3.41,7.51,1.4499999999999997
2020-05-12,2.66,4.09,1.97,3.4,7.42,1.4299999999999997
2020-05-13,2.54,4.07,1.9,3.43,7.61,1.5300000000000002
2020-05-14,2.51,4.04,1.88,3.41,7.77,1.5300000000000002
2020-05-15,2.51,4.05,1.87,3.41,7.78,1.54
2020-05-18,2.56,4.11,1.83,3.38,7.41,1.5500000000000003
2020-05-19,2.5,4.0,1.8,3.3,7.35,1.5
2020-05-20,2.48,3.92,1.8,3.24,7.16,1.44
2020-05-21,2.45,3.86,1.77,3.18,7.08,1.4099999999999997
2020-05-22,2.41,3.84,1.75,3.18,7.06,1.4299999999999997
2020-05-25,2.41,3.84,1.75,3.18,7.06,1.4299999999999997
2020-05-26,2.49,3.83,1.8,3.14,6.75,1.3399999999999999
2020-05-27,2.47,3.79,1.79,3.11,6.7,1.3199999999999998
2020-05-28,2.46,3.8,1.76,3.1,6.6,1.3399999999999999
2020-05-29,2.43,3.73,1.78,3.08,6.71,1.2999999999999998
2020-05-31,2.43,3.73,1.78,3.08,6.54,1.2999999999999998
2020-06-01,2.45,3.76,1.79,3.1,6.43,1.3099999999999996
2020-06-02,2.45,3.76,1.77,3.08,6.18,1.3099999999999996
2020-06-03,2.53,3.79,1.76,3.02,5.8,1.2600000000000002
2020-06-04,2.59,3.81,1.77,2.99,5.83,1.2200000000000002
2020-06-05,2.54,3.77,1.63,2.86,5.5,1.23
2020-06-08,2.48,3.69,1.6,2.81,5.51,1.21
2020-06-09,2.47,3.64,1.63,2.8,5.75,1.17
2020-06-10,2.47,3.61,1.72,2.86,5.92,1.1399999999999997
2020-06-11,2.4,3.57,1.74,2.91,6.4,1.17
2020-06-12,2.42,3.62,1.71,2.91,6.28,1.2000000000000002
2020-06-15,2.51,3.64,1.8,2.93,6.25,1.1300000000000003
2020-06-16,2.37,3.64,1.62,2.89,5.78,1.27
2020-06-17,2.43,3.61,1.69,2.87,5.85,1.1799999999999997
2020-06-18,2.37,3.57,1.66,2.86,6.01,1.1999999999999997
2020-06-19,2.43,3.57,1.73,2.87,6.02,1.1399999999999997
2020-06-22,2.4,3.57,1.69,2.86,6.03,1.17
2020-06-23,2.43,3.59,1.71,2.87,6.02,1.1599999999999997
2020-06-24,2.4,3.58,1.71,2.89,6.23,1.1800000000000002
2020-06-25,2.4,3.6,1.72,2.92,6.3,1.2000000000000002
2020-06-26,2.35,3.56,1.71,2.92,6.41,1.21
2020-06-29,2.38,3.58,1.74,2.94,6.52,1.2000000000000002
2020-06-30,2.34,3.59,1.68,2.93,6.44,1.25
2020-07-01,2.4,3.58,1.71,2.89,6.33,1.1800000000000002
2020-07-02,2.37,3.55,1.69,2.87,6.17,1.1799999999999997
2020-07-03,2.37,3.55,1.69,2.87,6.17,1.1799999999999997
2020-07-06,2.33,3.52,1.64,2.83,6.03,1.19
2020-07-07,2.27,3.46,1.62,2.81,6.04,1.19
2020-07-08,2.24,3.44,1.57,2.77,6.06,1.1999999999999997
2020-07-09,2.16,3.35,1.54,2.73,6.14,1.19
2020-07-10,2.19,3.39,1.54,2.74,6.14,1.2000000000000002
2020-07-13,2.18,3.38,1.54,2.74,6.01,1.1999999999999997
2020-07-14,2.13,3.34,1.5,2.71,6.03,1.21
2020-07-15,2.15,3.35,1.51,2.71,5.81,1.2000000000000002
2020-07-16,2.14,3.31,1.52,2.69,5.76,1.17
2020-07-17,2.13,3.32,1.49,2.68,5.74,1.19
2020-07-20,2.1,3.28,1.48,2.66,5.54,1.1799999999999997
2020-07-21,2.08,3.24,1.47,2.63,5.33,1.1600000000000001
2020-07-22,2.08,3.21,1.48,2.61,5.28,1.13
2020-07-23,2.05,3.17,1.46,2.58,5.26,1.12
2020-07-24,2.01,3.17,1.42,2.58,5.29,1.1600000000000001
2020-07-27,2.03,3.18,1.41,2.56,5.24,1.1500000000000004
2020-07-28,2.02,3.16,1.43,2.57,5.27,1.1400000000000001
2020-07-29,2.06,3.19,1.48,2.61,5.15,1.13
2020-07-30,2.03,3.15,1.48,2.6,5.14,1.12
2020-07-31,2.03,3.15,1.48,2.6,5.16,1.12
2020-08-03,2.09,3.19,1.53,2.63,5.08,1.1
2020-08-04,2.08,3.14,1.56,2.62,5.13,1.06
2020-08-05,2.03,3.14,1.48,2.59,5.04,1.1100000000000003
2020-08-06,2.04,3.12,1.49,2.57,5.06,1.08
2020-08-07,2.03,3.14,1.46,2.57,5.06,1.1100000000000003
2020-08-10,2.06,3.15,1.47,2.56,5.09,1.0899999999999999
2020-08-11,2.15,3.23,1.51,2.59,5.03,1.08
2020-08-12,2.17,3.24,1.48,2.55,5.1,1.0700000000000003
2020-08-13,2.29,3.3,1.58,2.59,5.16,1.0099999999999998
2020-08-14,2.3,3.32,1.59,2.61,5.26,1.02
